job_id,skill_abr,skill_name
3693041970,ADM,Administration
3693041982,RSCH,Research
3693041982,ADM,Administration
3693041982,OTHR,Other
3693041983,CUST,Customer Service
3693041989,MGMT,Management
3693041989,MNFC,Manufacturing
3693041990,FIN,Finance
3693041990,SALE,Sales
3693041994,ADM,Administration
3693041997,LGL,Legal
3693041997,FIN,Finance
3693041997,ACCT,Accounting
3693042696,ACCT,Accounting
3693042696,FIN,Finance
3693042760,HR,Human Resources
3693042761,MGMT,Management
3693042761,MNFC,Manufacturing
3693042772,OTHR,Other
3693042844,FIN,Finance
3693042844,SALE,Sales
3693042878,ENG,Engineering
3693042878,IT,Information Technology
3693042885,MGMT,Management
3693042885,MNFC,Manufacturing
3693042889,OTHR,Other
3693042908,HCPR,Healthcare
3693042908,MGMT,Management
3693042908,ADM,Administration
3693042911,ADM,Administration
3693042936,PRJM,Project Management
3693042936,ENG,Engineering
3693042936,GENB,General Business
3693042937,ADM,Administration
3693042938,LGL,Legal
3693042942,MGMT,Management
3693042945,LGL,Legal
3693042949,ACCT,Accounting
3693042949,FIN,Finance
3693042951,CNSL,Consulting
3693042951,IT,Information Technology
3693042951,ENG,Engineering
3693042954,FIN,Finance
3693042960,ADM,Administration
3693042962,PRJM,Project Management
3693042962,IT,Information Technology
3693042964,BD,Business Development
3693042964,SALE,Sales
3693042971,SALE,Sales
3693042971,BD,Business Development
3693042971,CNSL,Consulting
3693042974,PRJM,Project Management
3693042974,STRA,Strategy
3693042974,MGMT,Management
3693042975,ACCT,Accounting
3693042977,MGMT,Management
3693042981,BD,Business Development
3693042981,SALE,Sales
3693042983,ACCT,Accounting
3693042983,FIN,Finance
3693042984,PRJM,Project Management
3693042984,IT,Information Technology
3693042988,IT,Information Technology
3693043308,PRJM,Project Management
3693043308,IT,Information Technology
3693043359,ADM,Administration
3693043469,HR,Human Resources
3693043608,ACCT,Accounting
3693043608,FIN,Finance
3693043623,ENG,Engineering
3693043623,SUPL,Supply Chain
3693043623,HR,Human Resources
3693043626,OTHR,Other
3693043649,MGMT,Management
3693043649,MNFC,Manufacturing
3693043650,FIN,Finance
3693043650,SALE,Sales
3693043650,CUST,Customer Service
3693043652,HCPR,Healthcare
3693043655,PRCH,Procurement
3693043655,DSGN,Design
3693043655,STRA,Strategy
3693043658,MGMT,Management
3693043658,MNFC,Manufacturing
3693043664,IT,Information Technology
3693043667,CUST,Customer Service
3693043667,FIN,Finance
3693043667,MGMT,Management
3693043669,DSGN,Design
3693043669,ART,Arts
3693043669,IT,Information Technology
3693043675,ENG,Engineering
3693043675,IT,Information Technology
3693043676,ENG,Engineering
3693043676,IT,Information Technology
3693043682,OTHR,Other
3693043685,SUPL,Supply Chain
3693043687,OTHR,Other
3693043688,DIST,Distribution
3693043688,PRDM,Product Management
3693043688,SUPL,Supply Chain
3693043689,IT,Information Technology
3693043690,HR,Human Resources
3693043692,EDU,Education
3693043695,MRKT,Marketing
3693043695,SALE,Sales
3693043696,ENG,Engineering
3693043696,IT,Information Technology
3693043697,SALE,Sales
3693043697,BD,Business Development
3693043698,SALE,Sales
3693043698,IT,Information Technology
3693043699,SALE,Sales
3693043699,BD,Business Development
3693043700,MGMT,Management
3693043700,IT,Information Technology
3693043702,IT,Information Technology
3693043705,SALE,Sales
3693043705,BD,Business Development
3693043717,IT,Information Technology
3693043719,HR,Human Resources
3693043721,IT,Information Technology
3693043722,SALE,Sales
3693043722,BD,Business Development
3693043723,SALE,Sales
3693043725,MGMT,Management
3693043725,MNFC,Manufacturing
3693043727,MRKT,Marketing
3693043727,PRDM,Product Management
3693043727,STRA,Strategy
3693043729,QA,Quality Assurance
3693043732,EDU,Education
3693043736,ACCT,Accounting
3693043740,IT,Information Technology
3693043740,FIN,Finance
3693043740,ENG,Engineering
3693043742,IT,Information Technology
3693043745,IT,Information Technology
3693043746,IT,Information Technology
3693043747,CUST,Customer Service
3693043747,OTHR,Other
3693043747,PROD,Product Management
3693043750,ENG,Engineering
3693043750,IT,Information Technology
3693043756,ACCT,Accounting
3693043756,FIN,Finance
3693043757,MRKT,Marketing
3693043757,SALE,Sales
3693043777,ADM,Administration
3693043777,CUST,Customer Service
3693043777,HR,Human Resources
3693043806,CUST,Customer Service
3693043812,DSGN,Design
3693043812,ART,Arts
3693043812,IT,Information Technology
3693043814,RSCH,Research
3693043814,ANLS,Analytics
3693043814,IT,Information Technology
3693043815,HR,Human Resources
3693043815,ADM,Administration
3693043836,HCPR,Healthcare
3693043839,IT,Information Technology
3693043840,BD,Business Development
3693043842,IT,Information Technology
3693043843,ENG,Engineering
3693043843,MNFC,Manufacturing
3693043845,BD,Business Development
3693043845,CUST,Customer Service
3693043845,STRA,Strategy
3693043847,IT,Information Technology
3693043848,IT,Information Technology
3693043848,ANLS,Analytics
3693043848,QA,Quality Assurance
3693043849,SALE,Sales
3693043849,BD,Business Development
3693043850,DSGN,Design
3693043850,ART,Arts
3693043850,IT,Information Technology
3693043851,IT,Information Technology
3693043852,ENG,Engineering
3693043852,MNFC,Manufacturing
3693043852,RSCH,Research
3693043855,MGMT,Management
3693043855,GENB,General Business
3693043855,ADM,Administration
3693043859,QA,Quality Assurance
3693043860,MGMT,Management
3693043860,MNFC,Manufacturing
3693043870,ENG,Engineering
3693043870,IT,Information Technology
3693043871,BD,Business Development
3693043871,SALE,Sales
3693043876,HCPR,Healthcare
3693043876,IT,Information Technology
3693043876,ENG,Engineering
3693043878,IT,Information Technology
3693043881,CNSL,Consulting
3693043881,ENG,Engineering
3693043881,IT,Information Technology
3693043883,CNSL,Consulting
3693043883,ENG,Engineering
3693043883,IT,Information Technology
3693043884,MGMT,Management
3693043884,SALE,Sales
3693043884,MRKT,Marketing
3693043889,MGMT,Management
3693043889,MNFC,Manufacturing
3693043890,QA,Quality Assurance
3693043890,ENG,Engineering
3693043892,IT,Information Technology
3693043892,CUST,Customer Service
3693043902,IT,Information Technology
3693043905,ACCT,Accounting
3693043908,ENG,Engineering
3693043908,IT,Information Technology
3693043911,MGMT,Management
3693043911,MNFC,Manufacturing
3693043913,HR,Human Resources
3693043914,MRKT,Marketing
3693043914,PR,Public Relations
3693043914,WRT,Writing
3693043918,IT,Information Technology
3693043925,RSCH,Research
3693043925,ANLS,Analytics
3693043925,IT,Information Technology
3693043932,ENG,Engineering
3693043932,IT,Information Technology
3693043933,ENG,Engineering
3693043933,IT,Information Technology
3693043934,IT,Information Technology
3693043936,CUST,Customer Service
3693043936,ADM,Administration
3693043936,BD,Business Development
3693043945,ACCT,Accounting
3693043949,MRKT,Marketing
3693043949,SALE,Sales
3693043951,IT,Information Technology
3693043956,ENG,Engineering
3693043956,PRDM,Product Management
3693043956,MRKT,Marketing
3693043958,GENB,General Business
3693043958,BD,Business Development
3693043958,SALE,Sales
3693043959,LGL,Legal
3693043959,SALE,Sales
3693043959,HCPR,Healthcare
3693043961,IT,Information Technology
3693043964,ENG,Engineering
3693043964,IT,Information Technology
3693043967,HCPR,Healthcare
3693043969,RSCH,Research
3693043969,ANLS,Analytics
3693043970,ACCT,Accounting
3693043970,FIN,Finance
3693043975,FIN,Finance
3693043975,SALE,Sales
3693043976,IT,Information Technology
3693043976,QA,Quality Assurance
3693043979,ENG,Engineering
3693043979,IT,Information Technology
3693043980,MGMT,Management
3693043980,MNFC,Manufacturing
3693044240,HR,Human Resources
3693044248,SALE,Sales
3693044248,BD,Business Development
3693044250,ENG,Engineering
3693044250,IT,Information Technology
3693044267,IT,Information Technology
3693044267,CNSL,Consulting
3693044269,PRDM,Product Management
3693044271,CUST,Customer Service
3693044273,LGL,Legal
3693044277,GENB,General Business
3693044277,ADM,Administration
3693044281,LGL,Legal
3693044281,GENB,General Business
3693044281,ACCT,Accounting
3693044295,IT,Information Technology
3693044297,ENG,Engineering
3693044297,IT,Information Technology
3693044299,IT,Information Technology
3693044300,ENG,Engineering
3693044307,ACCT,Accounting
3693044307,FIN,Finance
3693044309,BD,Business Development
3693044309,SALE,Sales
3693044310,IT,Information Technology
3693044310,ENG,Engineering
3693044312,MGMT,Management
3693044313,HCPR,Healthcare
3693044317,ENG,Engineering
3693044317,IT,Information Technology
3693044318,ENG,Engineering
3693044318,IT,Information Technology
3693044321,HCPR,Healthcare
3693044322,ACCT,Accounting
3693044322,FIN,Finance
3693044324,ENG,Engineering
3693044324,IT,Information Technology
3693044326,FIN,Finance
3693044326,SALE,Sales
3693044327,LGL,Legal
3693044338,MGMT,Management
3693044338,MNFC,Manufacturing
3693044339,MRKT,Marketing
3693044339,SALE,Sales
3693044340,IT,Information Technology
3693044344,IT,Information Technology
3693044347,IT,Information Technology
3693044348,ADM,Administration
3693044349,LGL,Legal
3693044351,BD,Business Development
3693044351,SALE,Sales
3693044359,ENG,Engineering
3693044359,IT,Information Technology
3693044361,SALE,Sales
3693044361,BD,Business Development
3693044363,ADM,Administration
3693044363,BD,Business Development
3693044363,PRJM,Project Management
3693044369,FIN,Finance
3693044369,SALE,Sales
3693044376,RSCH,Research
3693044376,ANLS,Analytics
3693044376,IT,Information Technology
3693044380,ANLS,Analytics
3693044380,STRA,Strategy
3693044405,IT,Information Technology
3693044419,IT,Information Technology
3693044420,DSGN,Design
3693044422,SALE,Sales
3693044422,BD,Business Development
3693044436,HCPR,Healthcare
3693044437,SCI,Science
3693044439,QA,Quality Assurance
3693044442,MRKT,Marketing
3693044442,PR,Public Relations
3693044442,WRT,Writing
3693044448,RSCH,Research
3693044448,ANLS,Analytics
3693044448,IT,Information Technology
3693044453,ENG,Engineering
3693044453,IT,Information Technology
3693044456,ACCT,Accounting
3693044457,MGMT,Management
3693044457,PRJM,Project Management
3693044461,MGMT,Management
3693044461,MNFC,Manufacturing
3693044463,LGL,Legal
3693044471,IT,Information Technology
3693044473,IT,Information Technology
3693044473,CUST,Customer Service
3693044477,SALE,Sales
3693044477,BD,Business Development
3693044478,MGMT,Management
3693044478,MNFC,Manufacturing
3693044479,OTHR,Other
3693044480,ART,Arts
3693044480,DSGN,Design
3693044480,PROD,Product Management
3693044481,MGMT,Management
3693044481,ACCT,Accounting
3693044481,HR,Human Resources
3693044482,HCPR,Healthcare
3693044482,OTHR,Other
3693044482,IT,Information Technology
3693044487,MGMT,Management
3693044487,MNFC,Manufacturing
3693044488,HCPR,Healthcare
3693044489,ENG,Engineering
3693044489,IT,Information Technology
3693044491,MNFC,Manufacturing
3693044491,ENG,Engineering
3693044497,BD,Business Development
3693044497,SALE,Sales
3693044499,ACCT,Accounting
3693044503,ADM,Administration
3693044508,ENG,Engineering
3693044508,IT,Information Technology
3693044517,ACCT,Accounting
3693044528,ACCT,Accounting
3693044529,ENG,Engineering
3693044529,IT,Information Technology
3693044530,HR,Human Resources
3693044532,MGMT,Management
3693044532,MNFC,Manufacturing
3693044535,MGMT,Management
3693044540,EDU,Education
3693044540,TRNG,Training
3693044544,MGMT,Management
3693044544,MNFC,Manufacturing
3693044545,ADM,Administration
3693044547,FIN,Finance
3693044547,ANLS,Analytics
3693044547,PRJM,Project Management
3693044549,OTHR,Other
3693044551,MGMT,Management
3693044556,FIN,Finance
3693044556,SALE,Sales
3693044556,ACCT,Accounting
3693044557,IT,Information Technology
3693044565,OTHR,Other
3693044565,MGMT,Management
3693044568,FIN,Finance
3693044568,SALE,Sales
3693044572,IT,Information Technology
3693044572,OTHR,Other
3693044575,STRA,Strategy
3693044575,PRJM,Project Management
3693044575,WRT,Writing
3693044578,LGL,Legal
3693044578,WRT,Writing
3693044608,CNSL,Consulting
3693044608,IT,Information Technology
3693044608,ENG,Engineering
3693044634,CNSL,Consulting
3693044635,MGMT,Management
3693044635,MNFC,Manufacturing
3693044636,SALE,Sales
3693044636,BD,Business Development
3693044644,SALE,Sales
3693044644,BD,Business Development
3693044647,ART,Arts
3693044647,MRKT,Marketing
3693044647,ADVR,Advertising
3693044649,HR,Human Resources
3693044650,ENG,Engineering
3693044650,IT,Information Technology
3693044650,FIN,Finance
3693044652,ENG,Engineering
3693044652,IT,Information Technology
3693044658,IT,Information Technology
3693044662,SALE,Sales
3693044662,BD,Business Development
3693044669,MRKT,Marketing
3693044669,PRJM,Project Management
3693044673,ART,Arts
3693044677,HCPR,Healthcare
3693044685,ADM,Administration
3693044685,MGMT,Management
3693044699,HCPR,Healthcare
3693044705,ACCT,Accounting
3693044705,FIN,Finance
3693044709,SALE,Sales
3693044709,BD,Business Development
3693044714,MRKT,Marketing
3693044714,SALE,Sales
3693044725,BD,Business Development
3693044725,SALE,Sales
3693044727,MRKT,Marketing
3693044727,PR,Public Relations
3693044727,WRT,Writing
3693044738,ACCT,Accounting
3693044739,ART,Arts
3693044739,DSGN,Design
3693044740,ENG,Engineering
3693044740,IT,Information Technology
3693044741,HR,Human Resources
3693044744,SALE,Sales
3693044744,BD,Business Development
3693044748,ANLS,Analytics
3693044748,ACCT,Accounting
3693044748,OTHR,Other
3693044760,IT,Information Technology
3693044762,ANLS,Analytics
3693044762,ADM,Administration
3693044762,PRDM,Product Management
3693044765,RSCH,Research
3693044765,ANLS,Analytics
3693044768,OTHR,Other
3693044773,ENG,Engineering
3693044773,IT,Information Technology
3693044800,DSGN,Design
3693044800,ART,Arts
3693044800,IT,Information Technology
3693044803,IT,Information Technology
3693044806,ADM,Administration
3693044806,RSCH,Research
3693044806,PRJM,Project Management
3693044807,DSGN,Design
3693044807,ART,Arts
3693044807,IT,Information Technology
3693044808,ENG,Engineering
3693044808,IT,Information Technology
3693044809,FIN,Finance
3693044809,ACCT,Accounting
3693044813,IT,Information Technology
3693044816,ENG,Engineering
3693044816,IT,Information Technology
3693044819,IT,Information Technology
3693044827,LGL,Legal
3693044827,CNSL,Consulting
3693044827,STRA,Strategy
3693044828,ENG,Engineering
3693044828,IT,Information Technology
3693044837,IT,Information Technology
3693044845,PRJM,Project Management
3693044845,IT,Information Technology
3693044861,MRKT,Marketing
3693044861,ART,Arts
3693044861,DSGN,Design
3693044865,IT,Information Technology
3693044865,PRDM,Product Management
3693044865,BD,Business Development
3693044866,LGL,Legal
3693044873,IT,Information Technology
3693044878,RSCH,Research
3693044878,ANLS,Analytics
3693044878,IT,Information Technology
3693044886,MGMT,Management
3693044886,MNFC,Manufacturing
3693044888,IT,Information Technology
3693044890,OTHR,Other
3693044891,MGMT,Management
3693044891,MNFC,Manufacturing
3693044911,IT,Information Technology
3693044912,ENG,Engineering
3693044912,IT,Information Technology
3693044914,ENG,Engineering
3693044914,SALE,Sales
3693044914,PRJM,Project Management
3693044915,HCPR,Healthcare
3693044917,FIN,Finance
3693044917,CUST,Customer Service
3693044919,ENG,Engineering
3693044919,MGMT,Management
3693044919,MNFC,Manufacturing
3693044920,ENG,Engineering
3693044920,IT,Information Technology
3693044924,OTHR,Other
3693044925,HCPR,Healthcare
3693044929,ENG,Engineering
3693044929,IT,Information Technology
3693044931,MGMT,Management
3693044931,MNFC,Manufacturing
3693044949,OTHR,Other
3693044955,MGMT,Management
3693044955,GENB,General Business
3693044955,HR,Human Resources
3693044962,BD,Business Development
3693044962,MGMT,Management
3693044962,SALE,Sales
3693044964,IT,Information Technology
3693044884,HCPR,Healthcare
3693044968,PRJM,Project Management
3693044968,STRA,Strategy
3693044969,MGMT,Management
3693044969,MNFC,Manufacturing
3693044975,CNSL,Consulting
3693044975,IT,Information Technology
3693044975,SALE,Sales
3693044982,MGMT,Management
3693044984,FIN,Finance
3693044985,ENG,Engineering
3693044985,IT,Information Technology
3693044986,ENG,Engineering
3693044990,SALE,Sales
3693044990,BD,Business Development
3693044990,MGMT,Management
3693044996,MGMT,Management
3693044996,MNFC,Manufacturing
3693044997,MGMT,Management
3693044997,MNFC,Manufacturing
3693044999,FIN,Finance
3693044999,SALE,Sales
3693045025,EDU,Education
3693045025,TRNG,Training
3693045062,MGMT,Management
3693045062,MNFC,Manufacturing
3693045160,OTHR,Other
3693045172,ENG,Engineering
3693045172,IT,Information Technology
3693045179,ENG,Engineering
3693045179,MGMT,Management
3693045185,IT,Information Technology
3693045190,ACCT,Accounting
3693045190,FIN,Finance
3693045191,MGMT,Management
3693045191,MNFC,Manufacturing
3693045195,EDU,Education
3693045195,TRNG,Training
3693045212,ENG,Engineering
3693045212,IT,Information Technology
3693045215,MGMT,Management
3693045215,MNFC,Manufacturing
3693045216,IT,Information Technology
3693045216,ENG,Engineering
3693045220,HR,Human Resources
3693045222,HCPR,Healthcare
3693045226,LGL,Legal
3693045229,IT,Information Technology
3693045232,ACCT,Accounting
3693045232,FIN,Finance
3693045236,RSCH,Research
3693045236,ANLS,Analytics
3693045236,QA,Quality Assurance
